site,Snail no.,survey,collection date,collected by,dissection date,dissected by ,processed by ,buried? ,length (mm),sex,"parth/ gonad state 1 (r,p,n)","parth/ gonad state 2 (r,p,n)","parth/ gonad state 3 (r,p,n)",early 1? ( y/n),early 2? (y/n),early 3? (y/n),trematode 1,trematode 2,trematode 3,fixed for genetics?,"crab dam (n,s,a)",MCs hima,cata,phil,notes
c2,26,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,31.1,m,r,,,,,,euha,,,,,,,,
c2,27,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,26.1,f,p,,,,,,stic,,,,,,,,
c2,28,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,23.9,m,r,,,,,,u,,,,,,,,
c2,29,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,33.9,m,p,,,,,,phoc,,,,,,,,
c2,30,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27.4,m,p,,,,,,euha,,,,,,,,
c2,31,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,30.8,m,n,,,,,,himb,,,,,,,,
c2,32,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,23.9,m,n,,,,,,euha,,,,,,,,
c2,33,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27.4,m,n,n,,,,,euha,smcy,,,,,,,
c2,34,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,31,m,n,,,,,,himb,,,,,,,,
c2,35,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27,m,p,,,,,,euha,,,,,,,,
c2,36,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,25,f,n,,,,,,euha,,,,,,,,
c2,37,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27.8,f,n,,,,,,u,,,,,,,,
c2,38,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27,m,n,,,,,,u,,,,,,,,
c2,39,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,29,f,p,p,,,,,aust,euha,,,n,0,0,0,30%/70%
c2,40,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,25.7,f,r,,,,,,euha,,,,,,,,
c2,41,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,28.3,m,r,,,,,,euha,,,,s,2,0,0,
c2,42,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,27.9,f,p,,,,,,himb,,,,,,,,
c2,43,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,29.7,m,r,,,,,,euha,,,,,,,,
c2,44,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,33.9,m,n,,,,,,himb,,,,,,,,
c2,45,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,28.2,m,r,,,,,,euha,,,,,,,,
c2,46,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,28.1,m,r,,,,,,euha,,,,,,,,rms present
c2,47,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,28.8,m,r,,,,,,euha,,,,,,,,
c2,48,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,26,f,n,,,,,,euha,,,,,,,,
c2,49,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,25.9,f,p,n,p,,,,smcy,renb,euha,,,,,,
c2,50,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,AW,"AW, TS, Eric",b,29.8,m,r,,,,,,euha,,,,n,0,1,0,
c2,51,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,29,f,n,,,,,,euha,,,,,,,,
c2,52,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,30.7,f,n,,,,,,euha,,,,,,,,
c2,53,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",e,26.7,m,n,,,,,,euha,,,,,,,,
c2,54,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",e,27.5,m,n,,,,,,euha,,,,,,,,
c2,55,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,33,f,n,,,,,,himb,,,,,,,,
c2,56,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,27.3,f,p,,,,,,euha,,,,,,,,
c2,57,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,23.9,m,n,,,,,,u,,,,,,,,
c2,58,13-Jan,8-Jan-13,"AW, TS",10-Jan-13,TS,"AW, TS, Eric",b,31.2,m,n,,,,,,hima,,,,,,,,
c3,1,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,28.3,f,r,,,,,,hima,,,,,,,,
c3,2,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,30,m,n,,,,,,u,,,,n,16,0,0,1 hima scar
c3,3,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,27.9,f,n,,,,,,u,,,,"a,s",29,1,0,"13 hima scar, 1 phil scar"
c3,4,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",e,25,f,n,,,,,,u,,,,,,,,
c3,5,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,25.2,m,n,,,,,,u,,,,,,,,
c3,6,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",e,25.6,m,r,,,,,,euha,,,,,,,,
c3,7,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",e,22,m,p,,,,,,euha,,,,,,,,
c3,8,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",e,26.2,m,p,,,,,,euha,,,,,,,,
c3,9,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.1,m,n,,,,,,euha,,,,n,0,0,0,
c3,10,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,25,m,n,,,,,,euha,,,,n,0,0,0,
c3,11,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,25,m,n,,,,,,u,,,,,,,,
c3,12,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.8,m,n,,,,,,u,,,,,,,,
c3,13,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,25.7,f,p,,,,,,euha,,,,,,,,
c3,14,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,27.3,m,n,,,,,,u,,,,,,,,
c3,15,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.7,m,n,,,,,,euha,,,,,,,,
c3,16,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,23.6,m,p,,,,,,euha,,,,,,,,
c3,17,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.7,m,n,,,,,,u,,,,,,,,
c3,18,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,23.8,f,n,,,,,,u,,,,,,,,
c3,19,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.4,m,n,,,,,,euha,,,,,,,,
c3,20,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, Tami",b,26.2,f,n,,,,,,paro,,,,,,,,
c3,21,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,28.3,f,n,,,,,,u,,,,"a,s",3,0,0,2 hima scars
c3,22,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,26.5,m,n,,,,,,u,,,,,,,,
c3,23,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,28.3,m,r,,,,,,u,,,,n,20,0,2,5 hima scars
c3,24,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,22.7,m,p,,,,,,hima,,,,,,,,
c3,25,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,28.7,m,r,,,,,,cloa,,,,,,,,
c3,26,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, Tami",b,26.1,f,n,,,,,,u,,,,a,0,0,0,10 hima scars
c3,27,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,26.8,m,r,,,,,,u,,,,,,,,
c3,28,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,24.3,f,n,,,,,,u,,,,,,,,
c3,29,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,28.8,f,r,n,,n,y,,paro,renb,,,,,,,
c3,30,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,28.2,m,r,,,,,,prob,,,,,,,,
c3,31,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,26.4,f,n,,,,,,u,,,,,,,,
c3,32,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,26.2,m,n,,,,,,u,,,,,,,,
c3,33,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,27.8,f,n,,,,,,himb,,,,,,,,
c3,34,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,28.2,f,p,,,,,,himb,,,,,,,,
c3,35,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,24.7,m,n,,,,,,u,,,,,,,,
c3,36,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,26.7,m,n,,,,,,u,,,,,,,,
c3,37,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,25.3,f,n,,,,,,u,,,,a,38,0,0,2 hima scars
c3,38,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,25.2,f,n,,,,,,paro,,,,,,,,
c3,39,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,25.4,f,n,,,,,,euha,,,,s,0,0,0,
c3,40,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,25,m,n,,,,,,euha,,,,,,,,
c3,41,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,25.3,m,r,,,,,,u,,,,,,,,
c3,42,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,27.6,f,n,,,,,,u,,,,,,,,
c3,43,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,19.8,m,r,,,,,,euha,,,,,,,,
c3,44,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,18.5,m,p,,,,,,euha,,,,,,,,
c3,45,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,25.8,m,n,,,,,,euha,,,,,,,,rms present
c3,46,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,26,m,p,p,,,,,himb,prob,,,,,,,
c3,47,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,TS,"TS, AW, Nico",b,23.3,f,n,,,,,,u,,,,,,,,
c3,48,13-Jan,8-Jan-13,"AW, TS",11-Jan-13,AW,"TS, AW, Nico",b,25.3,f,r,,,,,,euha,,,,n,0,0,0,
c7,1,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,33.9,m,p,p,,,,,meso,renb,,,,,,,
c7,2,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,24.5,m,p,,,,,,euha,,,,,,,,snail dying/distal gonad rotting
c7,3,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,27.8,m,p,p,,,,,euha,smcy,,,,,,,
c7,4,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,25,f,p,,,,,,euha,,,,,,,,
c7,5,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,24.6,m,n,,,,,,u,,,,n,0,0,0,
c7,6,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,24.2,m,r,n,,,,,euha,renb,,,n,0,0,0,
c7,7,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,29.4,m,p,,,,,,euha,,,,,,,,
c7,8,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,23.3,m,p,,,,,,euha,,,,,,,,
c7,9,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,23.3,m,n,,,,,,u,,,,,,,,
c7,10,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,26.2,f,r,,,,,,euha,,,,,,,,
c7,11,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28.1,m,p,p,,,,,renb,euha,,,,,,,solitary
c7,12,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,25.2,m,n,,,,,,u,,,,s,0,0,0,
c7,13,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.9,f,p,,,,,,euha,,,,,,,,
c7,14,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,31.3,m,n,,,,,,euha,,,,s,1,0,0,
c7,15,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,22.3,f,n,,,,,,u,,,,,,,,
c7,16,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.7,m,n,,,,,,u,,,,,,,,
c7,17,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.3,f,n,,,,,,u,,,,,,,,
c7,18,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.6,m,n,,,,,,u,,,,a,0,0,0,
c7,19,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,23,m,r,,,,,,prob,,,,,,,,
c7,20,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,29.1,f,p,,,,,,renb,,,,,,,,solitary
c7,21,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,25.7,f,n,,,,,,u,,,,,,,,
c7,22,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,27,m,r,,,,,,euha,,,,,,,,
c7,23,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,27.9,f,p,,,,,,euha,,,,n,0,0,0,
c7,24,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,20.9,m,n,,,,,,euha,,,,,,,,
c7,25,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.3,f,n,,,,,,u,,,,,,,,
c7,26,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.6,m,n,,,,,,himb,,,,,,,,
c7,27,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28.9,m,n,,,,,,euha,,,,,,,,rms present
c7,28,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.5,m,n,,,,,,himb,,,,,,,,
c7,29,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,30.8,f,n,,,,,,smcy,,,,,,,,
c7,30,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,34.2,m,p,,,,,,paro,,,,,,,,
c7,31,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.1,f,p,,,,,,renb,,,,,,,,solitary
c7,32,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,27.8,m,p,,,,,,euha,,,,,,,,
c7,33,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,34.3,m,n,,,,,,euha,,,,,,,,dead infection
c7,34,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.1,f,n,,,,,,u,,,,,,,,
c7,35,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.1,m,n,,,,,,u,,,,,,,,
c7,36,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.8,m,p,,,,,,phoc,,,,n,0,0,0,
c7,37,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,30.7,m,r,,,,,,euha,,,,,,,,
c7,38,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.8,m,n,,,,,,u,,,,,,,,very spermy
c7,39,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,23,m,n,,,,,,u,,,,n,0,0,0,very spermy
c7,40,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,23,m,n,,,,,,himb,,,,,,,,
c7,41,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,28.8,f,p,,,,,,euha,,,,,,,,
c7,42,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,27,m,p,,,,,,euha,,,,,,,,
c7,43,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,12,f,n,,,,,,u,,,,,,,,
c7,44,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,27,f,r,,,,,,renb,,,,,,,,solitary
c7,45,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,25.2,m,p,,,,,,renb,,,,,,,,solitary
c7,46,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28,m,p,,,,,,renb,,,,,,,,solitary
c7,47,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,26,f,n,,,,,,u,,,,,,,,
c7,48,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28.2,f,n,,,,,,euha,,,,,,,,
c7,49,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28,m,p,,,,,,renb,,,,n,0,0,0,
c7,50,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,25.2,f,n,,,,,,u,,,,,,,,
c7,51,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,31.2,f,p,,,,,,pygi,,,,,,,,
c7,52,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,25.8,m,p,,,,,,euha,,,,,,,,
c7,53,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,24.5,f,n,,,,,,u,,,,,,,,
c7,54,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,29.9,m,p,,,,,,euha,,,,,,,,
c7,55,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,26.7,m,r,,,,,,renb,,,,,,,,solitary
c7,56,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,15.1,m,n,,,,,,u,,,,,,,,
c7,57,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,7,f,n,,,,,,u,,,,,,,,
c7,58,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,24.1,f,p,,,,,,euha,,,,n,0,0,0,
c8,1,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,28.2,m,p,,,,,,himb,,,,s,0,0,0,
c8,2,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,25.5,f,p,p,,,,,euha,smcy,,,,,,,
c8,3,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,22.8,f,n,,,,,,u,,,,,,,,
c8,4,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,28.3,f,p,,,,,,phoc,,,,,,,,
c8,5,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,25.3,m,p,n,,,,,renb,euha,,,,,,,rms present
c8,6,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,28.2,m,p,,,,,,euha,,,,,,,,
c8,7,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,23,m,r,,,,,,cata,,,,,,,,
c8,8,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,22.7,m,n,,,,,,u,,,,,,,,
c8,9,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,21.3,m,r,,,,,,u,,,,,,,,
c8,10,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,26.1,f,p,n,,,,,euha,aust,,,,,,,
c8,11,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,24.5,m,n,,,,,,euha,,,,,,,,
c8,12,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.8,m,n,,,,,,himb,,,,,,,,
c8,13,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.1,f,n,,,,,,euha,,,,,,,,
c8,14,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,29.1,f,n,,,,,,euha,,,,,,,,
c8,15,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,26.3,f,n,,,,,,euha,,,,,,,,
c8,16,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.7,m,n,,,,,,euha,,,,,,,,
c8,17,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.9,m,n,,,,,,himb,,,,,,,,reds in heart
c8,18,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,29.1,m,n,,,,,,himb,,,,,,,,
c8,19,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,25.9,m,n,,,,,,himb,,,,,,,,
c8,20,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",e,28,m,n,p,,,,,euha,renb,,,,,,,
c8,21,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",e,22.3,m,n,,,,,,himb,,,,,,,,
c8,22,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,27.2,f,n,,,,,,u,,,,s,1,0,0,1 hima scar
c8,23,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,26.4,m,p,,,,,,euha,,,,n,0,0,0,
c8,24,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Alanna",b,22.7,f,n,,,,,,u,,,,,,,,
c8,25,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,.,"AW, TS, Alanna",b,25,f,n,,,y,,,imht,,,y,,,,,
c8,26,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Alanna",b,23.8,m,n,,,,,,u,,,,,,,,
c8,27,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,26.7,f,n,,,,,,u,,,,,,,,
c8,28,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,AW,"AW, TS, Eric",b,24.3,m,n,,,,,,u,,,,n,0,0,0,
c8,29,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,22.1,m,n,,,,,,u,,,,,,,,
c8,30,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,24.9,m,n,,,,,,u,,,,,,,,
c8,31,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,24,m,n,,,,,,u,,,,,,,,
c8,32,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,25.8,f,n,,,,,,euha,,,,,,,,rms present
c8,33,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,21.9,f,n,,,,,,u,,,,,,,,
c8,34,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,23,m,n,,,,,,euha,,,,s,0,0,0,
c8,35,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,29.1,f,p,,,,,,hima,,,,,,,,
c8,36,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,23,f,n,,,,,,u,,,,n,0,0,0,
c8,37,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,24.1,f,n,,,,,,u,,,,s,0,0,0,4 hima scars
c8,38,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,25.7,f,n,,,,,,u,,,,,,,,
c8,39,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,26.5,m,n,,,,,,u,,,,s,0,0,0,
c8,40,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,20.5,m,n,,,,,,u,,,,,,,,
c8,41,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,23.9,m,n,,,,,,u,,,,,,,,
c8,42,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,22.9,m,p,,,,,,euha,,,,,,,,
c8,43,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,17.9,f,n,,,,,,u,,,,,,,,
c8,44,13-Jan,8-Jan-13,"AW, TS",9-Jan-13,TS,"AW, TS, Eric",b,22.8,m,p,,,,,,himb,,,,,,,,
